"CORE_CUT FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Drillng_event_seq","Core_date","Top_Core_Depth (m)","Base_Core_Depth (m)","Core_formtn_code","Cut_metre (m)","Recvrd_metre (m)","Core_comments","Core_type","Core_Anlyss_Type","Core_num","Project_code"
"200C010E093P1000","9021","5000","A","26259","00","20100712","3723","3751","5000","","28","","CONV","","001","00"
"100130808222W600","9021","5000","A","26283","00","20100719","1804","1822","5000","","18","","CONV","","001","00"
"100130808222W600","9021","5000","A","26283","00","20100719","1891.8","1927.5","","","","","SIDE","","000","00"
"100090608018W600","","","","26292","00","20100803","2448","2466","5000","18","17.6","","CONV","FULL","001",""
"100090608018W600","","","","26292","00","20100803","2466","2484","5000","18","18","","CONV","FULL","002",""
"200B006A094B0800","","","","26306","00","20120303","1712","1730","4500","18","18","","CONV","","001",""
"100030108321W600","","","","26335","00","20101019","1640","1658.2","5000","","18","","CONV","","001",""
"100030108321W600","","","","26335","00","20101019","1658.2","1676.2","5000","","18","","CONV","","002",""
"100163307718W600","","","","26378","00","20101031","2896","2982","","","","","SIDE","","000",""
"100150208016W600","9021","5000","A","26412","00","20101101","2074","2092","5000","","18","","CONV","","001","00"
"100150208016W600","9021","5000","A","26412","00","20101101","2284","2302","5000","","18","","CONV","","002","00"
"200A075L093P0100","","","","26465","00","20100922","3903.6","3903.6","5000","","","","SIDE","","003",""
"200A075L093P0100","","","","26465","00","20100922","3913","3913","5000","","","","SIDE","","002",""
"200A075L093P0100","","","","26465","00","20100922","3917.5","3917.5","5000","","","","SIDE","","001",""
"203D063G094B1600","","","","26470","00","20101002","2013","2016.6","","","3.4","","SIDE","","001",""
"203D063G094B1600","","","","26470","00","20101002","2016.6","2019.8","","","2.6","","SIDE","","002",""
"203D063G094B1600","","","","26470","00","20101002","2019.8","2023","","","3.7","","SIDE","","003",""
"200B070C094A1300","","","","26513","00","20101022","1850","1904","5000","","54","","CONV","OTHR","001",""
"200B070C094A1300","","","","26513","00","20101022","1998","2025","5000","","27","","CONV","OTHR","002",""
"200A070C093P0900","","","","26546","00","20110304","2165","2175.7","2850","","10.7","","CONV","","001",""
"200A070C093P0900","","","","26546","00","20110304","2310","2328","2950","","18","","CONV","","002",""
"200A070C093P0900","","","","26546","00","20110304","3104","3122","5000","","18","","CONV","","003",""
"200B052I094O0100","9045","8295","","26613","00","20110129","2290.8","2380.8","","","","60 sidewall cores, (63 attempted)","SIDE","","001","00"
"200B049B094O0200","9045","8295","","26614","00","20120307","2058.2","2258.5","","","","","SIDE","","001","00"
"200A006J094O0100","9045","8295","","26615","00","20110206","2202.1","2367.4","","","","62 sidewalls cut","SIDE","","001","00"
"200D008F094B1600","9022","5000","A","26622","00","20101218","2200","2218","5000","","18","","CONV","","001","00"
"200D008F094B1600","9022","5000","A","26622","00","20101218","2268","2286","5000","","18","","CONV","","002","00"
"200C025C094A1300","","","","26624","00","20101120","1802","1820","4900","","17.3","","CONV","","001",""
"200D032F094O0100","9045","8295","","26628","00","20110125","1089.1","2327.8","","","","50 sidewall cores cut","SIDE","","004","00"
"200D032F094O0100","9045","8295","","26628","00","20110125","2103","2130","8290","","27","","CONV","","001","00"
"200D032F094O0100","9045","8295","","26628","00","20110125","2130","2157","8290","","27","","CONV","","002","00"
"200D032F094O0100","9045","8295","","26628","00","20110125","2157","2184","8290","","27","","CONV","","003","00"
"200A051J094O0100","9045","8295","","26631","00","20110221","2248.7","24221.3","","","","60 sidewalls run, 62 attempted.","SIDE","","000","00"
"200A027I094O0100","9045","8295","","26663","00","20110306","760.2","2441.1","","","","65 sidewall cores","SIDE","","000","00"
"100020708523W600","9022","5000","A","26669","00","20110201","1833","1860","5000","","2.3","","CONV","","001","00"
"200A003C094J1400","","","","26717","00","20110223","1486","1505","7710","","19","","CONV","","001",""
"200A003C094J1400","9045","8295","","26717","00","20110223","1518.8","2383.5","","","","26 sidewall cores from Otterpark and Exshaw","SIDE","","005","00"
"200A003C094J1400","9045","8295","","26717","00","20110223","2275","2306","8290","","31","","CONV","","002","00"
"200A003C094J1400","9045","8295","","26717","00","20110223","2306","2315","8290","","9","","CONV","","003","00"
"200A003C094J1400","9045","8295","","26717","00","20110223","2315","2324","8290","","9","","CONV","","004","00"
"200A100B094O0900","","","","26734","00","20110218","1300","1330.7","","","25.1","","CONV","","001",""
"200A100B094O0900","","","","26734","00","20110218","2535","2578","","","43","","CONV","","002",""
"200A100B094O0900","","","","26734","00","20110218","2578","2602.4","8290","","23.7","","CONV","","003",""
"200A100B094O0900","","","","26734","00","20110218","2602.4","2608.4","8295","","5.2","","CONV","","004",""
"200A100B094O0900","","","","26734","00","20110218","2608.4","2612.6","8395","","2.3","","CONV","","005",""
"200A100B094O0900","","","","26734","00","20110218","2612.6","2618","8395","","3.5","","CONV","","006",""
"200A100B094O0900","","","","26734","00","20110218","2638","2665","8395","","27","","CONV","","007",""
"200A100B094O0900","","","","26734","00","20110218","2665","2671","8395","","5","","CONV","","008",""
"200A100B094O0900","","","","26734","00","20110218","2671","2686.6","","","15.6","","CONV","","009",""
"200A100B094O0900","","","","26734","00","20110218","2686.6","2707.2","8550","","20.3","","CONV","","010",""
"200C004F094G1000","9022","5000","A","26756","00","20111128","1726","1753","5000","27","27","","CONV","","001","00"
"200C004F094G1000","9022","5000","A","26756","00","20111128","1795","1815","5000","18","18","","CONV","","002","00"
"200C004F094G1000","9022","5000","A","26756","00","20111128","1912","1930","5000","17.5","17.5","","CONV","","003","00"
"200A001K094O1600","","","","26767","00","20110316","928","960","7710","","31.5","","CONV","","001",""
"200A001K094O1600","","","","26767","00","20110316","960","978","7710","","17.8","","CONV","","002",""
"200D070F094O1600","","","","26777","00","20120301","1160.5","1166.3","7710","","","","SIDE","","007",""
"200D070F094O1600","9045","8295","","26777","00","20120301","2573.8","2574.2","8290","","","","SIDE","","001","00"
"200D070F094O1600","9045","8295","","26777","00","20120301","2597.8","2598.2","8395","","","","SIDE","","002","00"
"200D070F094O1600","9045","8295","","26777","00","20120301","2623.3","2623.7","8395","","","","SIDE","","003","00"
"200D070F094O1600","","","","26777","00","20120301","2674.9","2675.2","8550","","","","SIDE","","004",""
"200D070F094O1600","9045","8550","","26777","00","20120301","2688.8","2689.2","8550","","","","SIDE","","005","00"
"200D070F094O1600","9045","8550","","26777","00","20120301","2708.4","2708.7","8550","","","","SIDE","","006","00"
"200A034A093P1100","","","","26778","00","20110425","3847","3874","5000","","27","","CONV","","001",""
"100141608320W600","","","","26789","00","20101227","1740","1758","5000","","18","","CONV","","001",""
"100141608320W600","","","","26789","00","20101227","1758","1776","5000","","18","","CONV","","002",""
"200D046G094B0800","9022","5000","A","26793","00","20110213","2322","2602.1","5000","","","32 sidewall cores cut","SIDE","","001","00"
"103063608515W600","6560","4535","A","26817","00","20110129","1301","1310","4535","","9","","CONV","","001","00"
"203B071K094O0600","9000","1500","B-071-K/094-O-06","26833","00","20110214","111","127.4","1500","","16.6","","CONV","","001","00"
"100041407914W600","","","","26842","00","20110321","1500","1518","3010","","18","","SIDE","","001",""
"100041407914W600","","","","26842","00","20110321","1518","1536","3010","","18","","SIDE","","002",""
"200D025H094O0900","9045","8295","A","26871","00","20110324","2371.8","2420.5","8395","","","60 sidewall cores","SIDE","","001","00"
"100130808217W600","9021","5000","A","26882","00","20110210","1811","1814","5000","","3","","CONV","","001","62"
"100130808217W600","9021","5000","A","26882","00","20110210","1814","1841","5000","","27","","CONV","","002","62"
"100130808217W600","9021","5000","A","26882","00","20110210","1841","1868","5000","","27","","CONV","","003","62"
"200A018D094A1300","","","","26894","00","20130222","1938","1947","4900","","9","","CONV","","001",""
"200A018D094A1300","","","","26894","00","20130222","1988","2015","4997","","27.4","","CONV","","002",""
"200A018D094A1300","","","","26894","00","20130222","2071","2089","5000","","18","","CONV","","003",""
"200A018D094A1300","","","","26894","00","20130222","2162","2180","5000","","18","","CONV","","004",""
"200D045A094P1000","4700","8295","","26899","00","20120130","1776","1794","8290","18","18","","CONV","","001","00"
"200D045A094P1000","","","","26899","00","20120130","1985","2003","8550","18","18","","CONV","","002",""
"200B077H094O0800","9045","8295","A","26936","00","20111018","2453.5","2521","8395","67.5","63.3","3 conventional cores","CONV","","001","00"
"100042008424W600","","","","26960","00","20110328","1922","1940","4997","","18","","CONV","","001",""
"100042008424W600","","","","26960","00","20110328","1940","1949","4997","","9","","CONV","","002",""
"100042008424W600","","","","26960","00","20110328","2060","2087","5000","","27","","CONV","","003",""
"200B019J094O1100","","","","26961","00","20110928","1622","1640.2","","18.2","18.2","","CONV","","001",""
"100040908422W600","","","","26965","00","20110616","1631","1651","5000","","20","","CONV","FULL","001",""
"100040908422W600","9022","5000","A","26965","00","20110616","1651","1660","5000","","9","","CONV","FULL","002","64"
"100040908422W600","9022","5000","A","26965","00","20110616","1701","1719","5000","","18","","CONV","FULL","003","64"
"100040908422W600","9022","5000","A","26965","00","20110616","1758","1776","5000","","18","","CONV","FULL","004","64"
"100040908422W600","9022","5000","A","26965","00","20110616","1867","1885","5000","","18","","CONV","FULL","005","64"
"100040908422W600","9022","5000","A","26965","00","20110616","1885","1903","5000","","18","","CONV","FULL","006","64"
"100040908422W600","9022","5000","A","26965","00","20110616","1931.5","1949.5","5000","","18","","CONV","FULL","007","64"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3629.7","3643.9","7730","","14.1","","CONV","","001","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3643.9","3670.5","7730","","26","","CONV","","002","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3670.5","3704","7730","","34.1","","CONV","","003","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3704","3710","2960","","6","","CONV","","004","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3710","3712","2960","",".6","","CONV","","005","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3717","3717.3","2960","",".3","","CONV","","006","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3735","3745.7","2960","","10","","CONV","","007","00"
"200B023K094O0503","9046","7730","A","26990","03","20121011","3745.7","3746","2960","",".8","","CONV","","008","00"
"200B023K094O0503","","","","26990","03","20121011","3762","3789","2960","","27","","CONV","","009",""
"100133607818W600","","","","27024","00","20110423","1731","1749","","","18","","CONV","","001",""
"100133607818W600","","","","27024","00","20110423","2652","2670","","","18","","CONV","","002",""
"100133607818W600","9000","6200","13-36-078-18-W6M","27024","00","20110423","2728","2746","6222","","18","","CONV","","003","00"
"100133607818W600","9000","6200","13-36-078-18-W6M","27024","00","20110423","2746","2764","6222","","18","","CONV","","004","00"
"200D057G094B1600","","","","27042","00","20111225","1457.3","1494.1","","","","45 sidewall cores, 50 attempted","SIDE","","001",""
"100131608018W600","","","","27065","00","20110615","2421.2","2505","","","","50 sidewalls","SIDE","SIDE","001",""
"200D028J094O1500","9045","8295","","27106","00","20120211","2507.7","2599","","91.3","","","SIDE","","001","00"
"200B025I094P1000","4700","8295","","27108","00","20120216","1803","1821","8290","18","18","","CONV","","001","00"
"200B025I094P1000","4700","8550","","27108","00","20120216","1965","1983","8550","18","18","","CONV","","002","00"
"100112507720W600","","","","27228","00","20120109","2139","2186.6","","47.6","47.5","","SIDE","","001",""
"100112507720W600","","","","27228","00","20120119","2785.5","2834.5","","49","49","","SIDE","","002",""
"100112507720W600","","","","27228","00","20120119","3028","3085","","57","57","","SIDE","","003",""
"200A036G093P0100","","","","27260","00","20110922","3717","3744","5000","27","27","","CONV","","001",""
"200A036G093P0100","","","","27260","00","20110922","3744","3771","5000","27","27","","CONV","","002",""
"100070508217W600","","","","27290","00","20110617","1809.5","2227.8","","","","30 sidewall cores","SIDE","SIDE","001",""
"100130508621W600","","","","27298","00","20111011","1568","1580","4900","","11.9","","CONV","","001",""
"100130508621W600","","","","27298","00","20111011","1580","1602","5000","","32","","CONV","","002",""
"100130508621W600","","","","27298","00","20111011","1674","1728","5000","","22","","CONV","","003",""
"100120708116W600","","","","27358","00","20110817","1489","1498","3030","","8.5","","CONV","","001",""
"100120708116W600","","","","27358","00","20110817","1498","1516","3030","","18","","CONV","","002",""
"100013208325W600","","","","27400","00","20120512","1525.9","2563.2","","1037.3","","144 sidewall cores","SIDE","","004",""
"100013208325W600","","","","27400","00","20120706","2313","2340","5000","27","27","","CONV","","001",""
"100013208325W600","","","","27400","00","20120706","2440","2467","5000","27","27","","CONV","","002",""
"100013208325W600","","","","27400","00","20120706","2526","2553","5000","27","27","","CONV","","003",""
"202B058L094A0400","9022","5000","A","27418","00","20120313","2333.2","2625.3","","","","","SIDE","","001","00"
"200C037B094B0900","","","","27430","00","20120126","2132","2427","","","","51 sidewall cores","SIDE","","001",""
"100012808423W600","","","","27433","00","20111007","1442","1460","4575","18","18","","CONV","","001",""
"100012808423W600","","","","27433","00","20111007","1683","1701","5000","18","18","","CONV","","002",""
"100012808423W600","","","","27433","00","20111007","1827","1845","5000","18","18","","CONV","","003",""
"100012808423W600","","","","27433","00","20111007","2055","2073","5000","18","18","","CONV","","004",""
"100120708324W600","9022","5000","A","27435","00","20110823","1972.8","2250.4","","","","72 sidewall cores","SIDE","","001","00"
"100142908020W600","","","","27441","00","20111003","2485","2539","5000","54","54","","CONV","","001",""
"100142908020W600","","","","27441","00","20111003","2539","2593","5000","54","54","","CONV","","002",""
"100151208522W600","","","","27446","00","20110812","1006.7","1007.9","","","","30 sidewall cores cut in 3 separate intervals.","SIDE","","001",""
"100151208522W600","4100","4100","","27446","00","20110812","1288.9","1292.6","","","","30 sidewall cores cut in 3 separate intervals.","SIDE","","002","00"
"100151208522W600","9000","5000","","27446","00","20110812","1708.4","1852.8","","","","30 sidewall cores cut in 3 separate intervals.","SIDE","","003","00"
"200D002G094B0900","","","","27449","00","20111103","2061","2079","5000","18","18","","CONV","","001",""
"200D002G094B0900","","","","27449","00","20111103","2158","2176","5000","18","18","","CONV","","002",""
"100052108613W600","2000","4800","M","27453","00","20110921","1238.5","1401.5","","","","7 sidewall cores.","SIDE","SIDE","001","02"
"100123608325W600","","","","27477","00","20120618","1359","2368.3","","","","110 sidewall cores cut","SIDE","","000",""
"100123608325W600","","","","27477","00","20120618","2088","2115","5000","","27","","CONV","","001",""
"100123608325W600","","","","27477","00","20120618","2238","2265","5000","","27.2","","CONV","","002",""
"100123608325W600","","","","27477","00","20120618","2345","2369","5000","","27.1","","CONV","","003",""
"100123608325W602","","","","27477","02","20120618","2119","2137","5000","","18","","CONV","","004",""
"200B052I093P0600","","","","27479","00","20120823","3995","4018","5000","","23","","CONV","","001",""
"200B052I093P0600","","","","27479","00","20120823","4018","4045","5000","","27","","CONV","","002",""
"200D028J094G0200","","","","27514","00","20111218","1977.2","2240.2","","263","","49 sidewall cores, 50 attempted","SIDE","","001",""
"200D052D094H0300","","","","27528","00","20111011","1447","1483","5000","36","36","","CONV","","001",""
"200D051C094G1000","9022","5000","A","27603","00","20111228","1827","2132","","305","","34 sidewall core, 53 attempted.","SIDE","","001","00"
"200C024K094B0800","","","","27635","00","20120910","2221","2248","5000","","27","","CONV","","001",""
"200C024K094B0800","","","","27635","00","20120910","2415","2433","5000","","18","","CONV","","002",""
"102112008018W600","","","","27639","00","20120327","1574","1628","","54","54","","CONV","","001",""
"102112008018W600","","","","27639","00","20120327","1628","1682","","54","54","","CONV","","002",""
"100041908014W600","","","","27655","00","20111002","2005","2023","5000","18","18","","CONV","","001",""
"100041908014W600","","","","27655","00","20111002","2198","2216","5000","18","18","","CONV","","002",""
"200C024I094O0200","","","","27668","00","20111209","462","464","7400","2","2","","CONV","","001",""
"200C024I094O0200","9000","7400","C-024-I/094-O-02","27668","00","20111209","462","554","","","","21 sidewall cores","SIDE","","000","00"
"200C024I094O0200","9000","7400","C-024-I/094-O-02","27668","00","20111209","464","470","7400","6","6","","CONV","","002","00"
"200C007J094B0800","","","","27684","00","20120418","2239","2257","5000","18","18","","CONV","","001",""
"200C007J094B0800","","","","27684","00","20120418","2293","2311","5000","18","18","","CONV","","002",""
"200C007J094B0800","","","","27684","00","20120418","2434","2452","5000","18","18","","CONV","","003",""
"200C007J094B0800","","","","27684","00","20120418","2512","2530.5","5000","18.5","18.5","","CONV","","004",""
"200B093I094B0900","","","","27751","00","20120327","1851","1905.8","5000","55.6","55.6","","CONV","","001",""
"200B093I094B0900","","","","27751","00","20120327","1905","1956.6","5000","51.6","51.6","","CONV","","002",""
"200B093I094B0900","","","","27751","00","20120327","1957.6","2005.5","5000","47.9","47.6","","CONV","","003",""
"100013407914W600","3425","2600","","27780","00","20111009","1168","1186","2600","18","18","","CONV","","001","00"
"200A033L094O0900","","","","27796","00","20120208","2688","2715.7","","27.7","27.4","","CONV","","001",""
"200A033L094O0900","9045","8295","","27796","00","20120208","2715.7","2741","","25.3","25.3","","CONV","","002","00"
"200A033L094O0900","9045","8295","","27796","00","20120208","2741","2747.2","","6.2","5.7","","CONV","","003","00"
"200A033L094O0900","9045","8295","","27796","00","20120208","2747.2","2775","","27.8","26.8","","CONV","","004","00"
"200A033L094O0900","9045","8295","","27796","00","20120208","2775","2794","","19","18.6","","CONV","","005","00"
"200A033L094O0900","9045","8295","","27796","00","20120208","2794","2822","","28","28","","CONV","","006","00"
"200A033L094O0900","9045","8295","","27796","00","20120208","2822","2849","","27","27","","CONV","","007","00"
"200A033L094O0900","9045","8550","","27796","00","20120208","2849","2876","","27","26.8","","CONV","","008","00"
"200A033L094O0900","9045","8550","","27796","00","20120208","2876","2903","","27","18.1","","CONV","","009","00"
"200B063B094O0800","","","","27801","00","20120109","2270","2292.2","8290","22.2","14.7","","SIDE","","010",""
"200B063B094O0800","","","","27801","00","20120109","2292.5","2314.6","8290","22.1","22.1","","SIDE","","009",""
"200B063B094O0800","","","","27801","00","20120109","2314.6","2332.5","8290","17.9","17.9","","SIDE","","008",""
"200B063B094O0800","","","","27801","00","20120109","2333.2","2360.2","8290","27","27","","SIDE","","007",""
"200B063B094O0800","","","","27801","00","20120109","2360.2","2387.2","8290","27","27","","SIDE","","006",""
"200B063B094O0800","","","","27801","00","20120109","2387.2","2414.4","8290","27.2","27.2","","SIDE","","005",""
"200B063B094O0800","","","","27801","00","20120109","2414.4","2441.7","8290","27.3","27.3","","SIDE","","004",""
"200B063B094O0800","","","","27801","00","20120109","2441.7","2469.1","8290","27","27","","SIDE","","003",""
"200B063B094O0800","","","","27801","00","20120109","2469.1","2496.1","8290","27","26.2","","SIDE","","002",""
"200B063B094O0800","","","","27801","00","20120109","2496.1","2508.1","8290","12","12","","SIDE","","001",""
"200A005C094G1000","","","","27814","00","20120118","1789","1816","5000","27","27","","CONV","","001",""
"200A005C094G1000","9022","5000","A","27814","00","20120118","1854","1872","5000","18","18","","CONV","","002","00"
"200A005C094G1000","9022","5000","A","27814","00","20120118","2025.4","2043.4","5000","18","17.5","","CONV","","003","00"
"202D011K094P0200","4700","8125","D","27829","00","20120314","1197","1238.4","8125","41.4","41.2","","CONV","","001","00"
"200C052J094I0800","1300","8290","B","27887","00","20130212","1664","1700","8290","","36","","CONV","","001","00"
"200C057I094B0800","","","","27892","00","20120303","2046.7","2345.2","4700","","","20 sidewall cores cut.","SIDE","","001",""
"200C029I094H0800","","","","27904","00","20120217","1020","1056","5000","36","36","","CONV","","001",""
"200B095L094O0200","9000","7400","B-095-L/094-O-02","27905","00","20120309","529","535.6","7400","6.6","6.6","","CONV","","001","00"
"200B095L094O0200","9000","7400","B-095-L/094-O-02","27905","00","20120309","535.6","541.2","7400","5.6","5.6","","CONV","","002","00"
"200B095L094O0200","9000","7400","B-095-L/094-O-02","27905","00","20120309","541.2","541.3","7400",".1",".1","","CONV","","003","00"
"200B095L094O0200","9000","7400","B-095-L/094-O-02","27905","00","20120309","541.3","541.9","7400",".6",".3","","CONV","","004","00"
"200B095L094O0200","9000","7400","B-095-L/094-O-02","27905","00","20120309","541.9","546.4","7400","4.5","4","","CONV","","005","00"
"200B095L094O0200","9000","7400","B-095-L/094-O-02","27905","00","20120309","546.4","553","7400","6.6","6.6","","CONV","","006","00"
"100143008823W600","4900","4900","P","27911","00","20120117","1763","1781","4905","18","18","","CONV","","001","00"
"100143008823W600","","","","27911","00","20120117","1873","1891","5000","18","18","","CONV","","002",""
"100032208522W600","","","","27928","00","20111213","1191","1206","4100","15","15","","CONV","","001",""
"100032208522W600","","","","27928","00","20111213","1698","1716","5000","18","18","","CONV","","002",""
"202A067H094P0300","","","","27938","00","20120125","1196","1232","8125","36","36","","CONV","","001",""
"100081008217W600","","","","27964","00","20120124","1818","1845","4980","27","27","","CONV","","001",""
"100081008217W600","","","","27964","00","20120124","1845","1872","5000","27","27","","CONV","","002",""
"200B076H093P0100","","","","27985","00","20120516","3321.5","3608.5","","","","25 sidewall cores cut","SIDE","","001",""
"100112508019W600","","","","27986","00","20130119","2685","2703.8","5000","","18.8","","CONV","","001",""
"100112508019W600","","","","27986","00","20130119","2703.8","2730","6200","","26.3","","CONV","","002",""
"100112508019W600","6200","6200","","27986","00","20130119","2743","2984","","","","25 sidewall cores in Taylor Flats and Belloy.","SIDE","","003","00"
"100133508121W600","","","","27999","00","20120229","1911.1","2122","","210.9","","27 sidewall cores","SIDE","","001",""
"100050308218W600","","","","28046","00","20120306","1853","1880","5000","","27","","CONV","","001",""
"100050308218W600","","","","28046","00","20120306","1880","1907","5000","","27","","CONV","","002",""
"100051808116W600","","","","28058","00","20120214","2140","2167","5000","27","27","","CONV","","001",""
"100051808116W600","","","","28058","00","20120214","2167","2194","5000","27","27","","CONV","","002",""
"200D094I094B0700","","","","28062","00","20120914","2730","2757","5000","","27","","CONV","","001",""
"200D094I094B0700","","","","28062","00","20120914","2757","2784","5000","","27","","CONV","","002",""
"200D094I094B0700","","","","28062","00","20120914","2784","2811","5000","","27","","CONV","","003",""
"202B079G094G0100","","","","28071","00","20120325","1969","2005","5000","36","35.4","","CONV","","001",""
"100033608822W600","2920","4900","","28081","00","20120323","1143","1782.6","","","","","SIDE","","002","00"
"100033608822W600","2920","4900","","28081","00","20120323","1580","1598","4900","18","17.7","","CONV","","001","00"
"102120608724W600","","","","28114","00","20120302","1909","1927","5000","18","16.6","","CONV","","001",""
"102120608724W600","","","","28114","00","20120302","2055","2068.2","5000","13.2","10.5","","CONV","","002",""
"100032108017W600","","","","28117","00","20130330","2126","2162","5000","36","36","","CONV","","001",""
"100032108017W600","","","","28117","00","20130330","2321","2357","5000","36","36","","CONV","","002",""
"200C023I094B0900","","","","28165","00","20121130","2075","2341","5000","60","","60 sidewall cores","SIDE","","001",""
"200C001J094A1300","","","","28175","00","20120923","1626","1662","5000","","36","","CONV","","001",""
"100040908423W600","9022","5000","A","28180","00","20120821","1810","1828","5000","","18","","CONV","","001","00"
"100040908423W600","9022","5000","A","28180","00","20120821","1915","1917.7","5000","","2.7","","CONV","","002","00"
"100040908423W600","9022","5000","A","28180","00","20120821","1917.7","1935.7","5000","","18","","CONV","","003","00"
"100040908423W600","","","","28180","00","20120821","2062","2080","5000","","18","","CONV","","004",""
"100011908723W600","","","","28182","00","20120820","1813.8","1822.8","4900","","7.5","","CONV","FULL","001",""
"200A020C094H0400","","","","28203","00","20120710","1765","1778.2","4980","13.2","13.2","","CONV","","001",""
"200D069C094O1000","","","","28229","00","20130317","2993.5","3141.5","","148","148","","SIDE","","034",""
"200C031H094B0900","","","","28232","00","20130103","2068","2122","4900","","54","Doig and Montney","CONV","","001",""
"200C031H094B0900","","","","28232","00","20130103","2122","2194","5000","","72","","CONV","","002",""
"200C031H094B0900","","","","28232","00","20130103","2194","2275","5000","","81","","CONV","","003",""
"200C031H094B0900","","","","28232","00","20130103","2275","2357","5000","","82","","CONV","","004",""
"200D053H094B0900","","","","28234","00","20130223","1536","1580","3200","","","50 sidewall cores. Fernie, Nordegg and Baldonnel formations.","SIDE","","001",""
"100040808824W600","","","","28246","00","20130207","1877","1913","5000","","36","","CONV","","001",""
"200D066I094N0900","9046","7730","A","28288","00","20131018","4396.6","4719.9","","","","50 sidewall cores","SIDE","","003","00"
"200D066I094N0900","","","","28288","00","20131018","4536","4572","7730","","36","","CONV","","001",""
"200D066I094N0900","9046","8285","","28288","00","20131018","5153","5196","8290","","23.3","","CONV","","002","00"
"202C003H094B0800","9022","5000","A","28292","00","20121013","2190","2208","5000","","18","","CONV","","001","00"
"100100908020W600","","","","28440","00","20130313","1831","1885","3200","54","54","","CONV","","001",""
"100050108115W600","","","","28445","00","20120915","1804","1831","5000","","26.5","","CONV","","001",""
"200D066I094B1600","","","","28449","00","20140422","1933","1987","5000","54","54","","CONV","","001",""
"200D066I094B1600","","","","28449","00","20140425","1987","2041","5000","54","54","","CONV","","002",""
"200D066I094B1600","","","","28449","00","20140426","2041","2095","5000","54","54","","CONV","","003",""
"200D066I094B1600","","","","28449","00","20140427","2095","2137","5000","42","39.5","","CONV","","004",""
"200B099E094G0100","","","","28459","00","20130324","1938","1956","4900","18","18","","CONV","","001",""
"200B099E094G0100","","","","28459","00","20130324","2082","2109","5000","27","27","","CONV","","002",""
"200B099E094G0100","","","","28459","00","20130324","2109","2136","5000","27","27","","CONV","","003",""
"200A055B094I0800","","","","28527","00","20130123","1312","1330","8200","","18","","CONV","","001",""
"200A055B094I0800","1300","8290","A","28527","00","20130123","1815","1851","8290","","36","","CONV","","002","00"
"200C069L094A1300","","","","28588","00","20150112","2050","2110","","","","25 sidewall cores","SIDE","","001",""
"200D009A094G0200","","","","28593","00","20130729","1807","1811","3200","","","","SIDE","","003",""
"200D009A094G0200","9000","4900","D-009-A/094-G-02","28593","00","20130729","2201","2240","4900","","","","SIDE","","002","00"
"200D009A094G0200","9022","5000","A","28593","00","20130729","2329","2606","5000","","","","SIDE","","001","00"
"200A068D094O0500","","","","28608","00","20140808","3650","3663.5","7730","13.5","13.5","","CONV","","001",""
"200A068D094O0500","","","","28608","00","20140808","3663.5","3690.5","7730","27","27","","CONV","","002",""
"200A068D094O0500","","","","28608","00","20140808","3690.5","3711","7730","20.5","20.5","","CONV","","003",""
"200A068D094O0500","","","","28608","00","20140808","3711","3738","7730","27","27","","CONV","","004",""
"200A068D094O0500","","","","28608","00","20140808","3738","3765","7730","27","27","","CONV","","005",""
"200A068D094O0500","","","","28608","00","20140808","4194","4209","7730","15","15","","CONV","","006",""
"200A005B094G0200","9000","4900","A-005-B/094-G-02","28620","00","20130802","1674","2498","5000","","","51 sidewall cores","SIDE","","001","00"
"102161208624W600","","","","28643","00","20140223","2056","2110","5000","","54","","CONV","","001",""
"102161208624W600","","","","28643","00","20140223","2111","2174","5000","","63","","CONV","","002",""
"102161208624W600","","","","28643","00","20140223","2174","2237","5000","","63","","CONV","","003",""
"102161208624W600","","","","28643","00","20140223","2237","2300","5000","","63","","CONV","","004",""
"200C060C094O1600","","","","28651","00","20130323","2822.9","2873","","50.1","50.1","","SIDE","","016",""
"202C046K094P0100","","","","28724","00","20130301","720","738","8090","","18","","SIDE","","001",""
"202C046K094P0100","","","","28724","00","20130301","888","926","8090","","38","","SIDE","","002",""
"100121608117W600","","","","28726","00","20130310","1977.9","2005","5000","27","27","","CONV","","001",""
"100121608117W600","","","","28726","00","20130310","2033","2060","5000","27","27","","CONV","","002",""
"100121608117W600","","","","28726","00","20130310","2206","2233","5000","27","27","","CONV","","003",""
"200C065F094B0800","","","","28756","00","20131214","2181","2217","5000","","36.1","","CONV","","001",""
"200C065F094B0800","","","","28756","00","20131214","2217","2253","5000","","36","","CONV","","002",""
"200C065F094B0800","","","","28756","00","20131214","2253","2298","5000","","45.1","","CONV","","003",""
"200C065F094B0800","","","","28756","00","20131214","2298","2343","5000","","45.2","","CONV","","004",""
"200C065F094B0800","","","","28756","00","20131214","2343","2388","5000","","45.8","","CONV","","005",""
